title,date,description
Join the Top 1% of Web3: VAP Group presents Global Blockchain Show in Dubai,2024-10-14 19:49:00,"The Global Blockchain Show returns to Dubai on December 12-13, 2024, uniting blockchain leaders and innovators to explore the latest in the field #pressrelease"
"Trump’s WLFI whitelists 100k investors, adds Paxos Co-founder Rich Teo",2024-10-14 15:30:00,"World Liberty Financial, a crypto project backed by the Trump family, has whitelisted over 100,000 accredited U.S. investors ahead of the WLFI token presale, which begins Tuesday.  During a live stream on X, the team behind WLFI provided updates, including…"
Solv Protocol secures $11m strategic funding to drive BTC staking,2024-10-14 15:21:00,"Binance Labs-backed Solv Protocol has completed an $11 million raise in a strategic funding round as it looks to bring Bitcoin staking to more investors. The funding round, which attracted a host of venture capital firms including Nomura’s Laser Digital…"
Trust issues: Can crypto regulation stop those who ‘bamboozle and defraud’?,2024-10-13 19:46:00,"Crypto cons are frequent, and the sector’s loudest and most well-known leaders have faced substantial legal trouble in recent years. You know the names: Crypto.news collected some commentary about whether the crypto industry has a serious leadership problem, or simply…"
"Top analyst shares cryptos that could turn $200 into $20,000 in just 2 months",2024-10-13 12:50:00,"Top crypto analyst reveals coins set for explosive growth, with potential to turn $200 into $20,000 in two months. #partnercontent"
"While Shiba Inu and PEPE decline, Dogen and UNI show impressive 25% growth",2024-10-13 02:57:00,"Amid a downturn in meme coins, some cryptocurrencies are defying expectations with impressive gains, catching investor interest. #partnercontent"
ZircuitDEX unlocks smart DeFi investing on the Zircuit L2 Chain,2024-10-12 13:06:00,"The DeFi industry keeps delivering exciting projects, with ZircuitDEX emerging as a high-performance decentralized exchange on the Zircuit L2 blockchain. #partnercontent"
"Dormant whale wakes up, buys heavily in new token – Ripple and Solana communities buzz",2024-10-12 11:33:00,"The crypto market buzzes as a whale resurfaces, buying Lunex Network, a presale coin seeing 8% returns and potential 2,000% growth. #partnercontent"
Five reasons why the first Telegram ICO is set to moon,2024-10-11 15:30:00,"Dogizen’s ICO has raised $508k in just a week, marking it as the first-ever Telegram ICO and positioning it for major growth in the rapidly expanding TON ecosystem. #partnercontent"
Arkham Intelligence to launch crypto derivatives exchange: report,2024-10-11 15:17:00,"Arkham Intelligence, a blockchain data firm, plans to launch a cryptocurrency derivatives exchange next month, according to reporting from Bloomberg.   Backed by investors like OpenAI founder Sam Altman, the startup is relocating its operations from London and New York to…"
Mantra retests all-time high amid OM airdrop hype and mainnet launch anticipation,2024-10-11 09:27:00,"Mantra (OM), a blockchain network focused on real-world asset tokenization, retested its all-time high on Oct. 10, surging 9.2% to reach $1.46. The altcoin’s market capitalization crossed $1.2 billion, with daily trading volumes around $56 million, predominantly concentrated on Binance…"
CZ’s first public appearance since release set for Dubai,2024-10-11 08:13:00,"Former Binance CEO Changpeng ‘CZ’ Zhao will make his first public appearance since stepping down at Binance Blockchain Week in Dubai. According to Zhao’s Oct. 10 X post, the event is slated to be one of the biggest web3 events…"
New industry billionaires: US regulators received over $32b from crypto companies,2024-10-10 19:59:00,"U.S. regulators have imposed $32 billion in fines on crypto companies to resolve compliance disputes. Who did they make the most money from? Of the total, a record $19.45 billion came in 2024. This is due to the $12.7 billion…"
dYdX’s Juliano returns as CEO just six months after stepping down,2024-10-10 13:39:00,"Antonio Juliano has returned as CEO of dYdX, six months after stepping down, emphasizing the need for founder-led leadership. DYdX founder Antonio Juliano has resumed his role as chief executive officer of the decentralized exchange after a six-month hiatus, citing…"
"Hamster Kombat meltdown continues, token hits record low",2024-10-10 13:25:00,"Hamster Kombat, the popular Telegram tap-to-earn game, is struggling as its token continues crashing to new lows. Hamster Kombat (HMSTR) token plunged to a record low of $0.0039, 70% lower than its all-time high of $0.0132. Its circulating market cap…"
"Neiro bucks bearish market trend, surges 100% in five-day rally",2024-10-10 09:33:00,"Neiro, a rising memecoin, has defied the broader bearish crypto market trends, climbing over 100% in five days and marking a 5000% surge from its September low. Despite the ongoing market downturn, which has left major cryptocurrencies like Bitcoin (BTC)…"
Gotbit’s $42m manipulation case could strengthen crypto market resilience: Santiment,2024-10-10 08:39:00,"Gotbit’s multi-million dollar charges may spark FUD, but fear-driven sell-offs could trigger a swift recovery, Santiment predicts. The recent criminal charges against Aleksei Andriunin, CEO of market-making firm Gotbit, for a $42 million crypto market manipulation scheme have sent shockwaves…"
Dogizen price prediction: First Telegram ICO offers parabolic potential,2024-10-10 08:23:00,"As Telegram gaming hits a $1 billion market cap, Dogizen emerges as the next big contender with 100x potential, following in the footsteps of Catizen and Hamster Kombat. #partnercontent"
"Bitfinex could be ‘sole victim’ of 2016 hack, US government says",2024-10-09 16:58:00,A U.S. government filing indicates Bitfinex could be the sole entity eligible for restitution from the massive 2016 Bitcoin theft. The filing by the U.S. government has confirmed that Bitfinex could be the sole victim eligible for restitution concerning the…
"XRP, Lunex Network, SOL attract investors with millionaire potential",2024-10-09 15:00:00,"Some analysts think that Ripple, Lunex Network, and Solana are promising crypto coins that have the potential to make investors the next crypto millionaires. #partnercontent"
Chiliz token pops as fan tokens jump ahead of Pepper airdrop,2024-10-09 12:50:00,"Chiliz, the largest blockchain network for sports and entertainment, surged to its highest point in three months. The Chiliz (CHZ) token broke a crucial resistance, reaching an intraday high of $0.072, its highest level since July 22. It has risen…"
Will Trump’s SEC pick be crypto’s savior? All eyes on Dan Gallagher,2024-10-09 11:40:00,"Is the SEC about to get a crypto-friendly makeover with Dan Gallagher at the helm? How would his approach differ from Gensler’s crackdown? Crypto’s Robinhood in the making? Rumors are swirling that Dan Gallagher, Robinhood‘s Chief Legal Officer and a…"
XMR rallies over 5% despite regulatory challenges and exchange delistings,2024-10-09 09:34:00,"XMR is showing early signs of recovery, up 5.8% over the past 24 hours, sparking renewed optimism among advocates of the privacy-focused cryptocurrency. At press time, Monero (XMR) was trading at $154.14, marking a 12.56% rebound from its monthly low.…"
Three promising cryptos set to explode in October,2024-10-09 07:19:00,"GameFi is booming with a market cap of $18 billion, and Telegram games are leading the charge, making them a top crypto investment opportunity this October. #partnercontent"
"Whale is down $46m on BTC, but continues to accumulate more",2024-10-09 07:15:00,"A large crypto whale decided to accumulate more Bitcoins despite standing in a huge loss as the asset’s price remains below $63,000. According to an X post by Lookonchain, this whale, “1L7g……xeTs,” accumulated 750 Bitcoins (BTC), worth $46.8 million, from…"
"Why investors in the U.S. are rushing to buy Dogizen, the first Telegram ICO",2024-10-08 18:24:00,"Dogizen’s Telegram ICO has raised over $452K in days, driven by its popular game with 1.3 million users fueling demand. #partnercontent"
SEC-scrutinized Crypto.com counters agency with lawsuit,2024-10-08 14:47:00,"Centralized exchange Crypto.com has sued the U.S. Securities and Exchange Commission shortly after receiving a Wells Notice from the agency. The Securities and Exchange Commission issued a Wells Notice against Crypto.com, informing the digital asset trading venue of possible enforcement…"
"NEIRO surges 15%, further rally could be on the way",2024-10-08 09:54:00,"Neiro, an Ethereum-based meme coin, recorded a strong bullish momentum over the past day despite the market-wide turbulence.  Neiro (NEIRO) has surged 15% in the last 24 hours despite the market witnessing a period of lackluster performance. This uptrend follows…"
SUI leads top gainers as open interest hits all-time high,2024-10-08 09:17:00,"Sui, often dubbed the Solana-killer, continued rising on Oct. 8 amid a record surge in its futures market. Sui (SUI) jumped to an intraday high of $2.14, its highest price level in six months, and 181% above its lowest point…"
"Trader lost $11m in ETH, total liquidations surpassed $220m",2024-10-08 06:49:00,"The crypto market recorded a notable bearish momentum over the past day, bringing increased liquidations. According to data provided by CoinGecko, the global crypto market capitalization declined by 3% in the past 24 hours — falling from $2.31 trillion to…"
"Lunex Network set to outpace SOL, XRP with monumental price predictions for Uptober",2024-10-07 17:00:00,"While some investors aim for small returns, Lunex Network stands out as a DEX platform poised for over 100x gains by 2025, unlike Solana and XRP’s more modest potential. #partnercontent"
Crypto startup Layer secures $6m to solve limitations of smart contracts,2024-10-07 14:45:00,"Blockchain infrastructure startup Layer has raised $6 million to create developer tools that support full-stack decentralized applications on Ethereum. Layer, a blockchain infrastructure startup, has raised $6 million in a seed round led by 1kx, with participation from Fabric Ventures,…"
Bitget pledges compensation for BGB holders following 50% price drop,2024-10-07 08:29:00,"Bitget has pledged to fully compensate users for losses after its native token BGB briefly crashed by 50%. Crypto exchange Bitget announced plans to fully compensate users impacted by a sudden 50% price drop in its native token, Bitget Token…"
"Crypto VC funding: SecondLive bags $12m, RD Technologies raises $7.8m",2024-10-05 18:21:00,"SecondLive and RD Technologies are the top two startups with the largest volume of fundraising for the week, the latest data shows. While the amount of disclosed venture rounds this week was comparatively less than what was announced in recent…"
The largest TON tokens collapsed by 50%: Here are the possible reasons,2024-10-04 17:37:00,"TON ecosystem tokens recently listed on major crypto exchanges have significantly dropped. The largest tokens by market capitalization in the TON ecosystem have seen a sharp decline in the past few days. Relative to the all-time high (ATH), the drop…"
First Telegram ICO begins today amid Telegram boom,2024-10-04 13:20:00,"The rapidly growing Telegram gaming sector, now worth over $1 billion, is set to welcome Dogizen, launching its presale as the first-ever Telegram ICO on October 4th #pressrelease"
Monero eyes bullish rebound after 5% surge despite regulatory pressure,2024-10-04 08:39:00,"Monero is showing early signs of recovery, posting a 5% gain in the past 24 hours and emerging as one of the market’s top performers. At the time of writing, Monero (XMR) was trading at $146.63, with a market cap…"
BNB Chain-backed Alltoscan launches WATS wallet for crypto traders soon,2024-10-03 14:50:00,"Alltoscan is set to launch its WATS Wallet, aiming to streamline cross-chain transactions with multi-chain support and enhanced security for global crypto traders #pressrelease"
US citizen files lawsuit over pig butchering crypto scam,2024-10-03 07:02:00,"A US citizen has filed a lawsuit over losing $2.1 million in Bitcoin tokens due to what he believes to be a pig butchering scam orchestrated by a crime syndicate in Southeast Asia. According to a release on Oct. 3,…"
SEC enforcement director Gurbir Grewal resigns,2024-10-03 00:53:00,"Gurbir Grewal has resigned from the SEC after three years at the regulator and over 100 crypto-related enforcement actions. According to a U.S. Securities and Exchange Commission statement, Gurbir Grewal, the agency’s director of enforcement, will retire from the federal regulator…"
Cheap cryptocurrencies set to surpass Solana for gains this bull run,2024-10-02 18:11:00,"As the market eyes a bull run, cheap cryptocurrencies like Hedera and Rollblock could outshine Solana, with RBLK rising to $0.03 and forecasted to soar 200x by 2024. #partnercontent"
"Mantra is up 2,100% in 2024 as technicals point to more gains",2024-10-02 13:52:00,"Mantra, one of the best-performing altcoins in 2024, continued its strong rally, soaring to a two-month high. Mantra (OM) jumped to $1.3155 as Bitcoin (BTC), Ethereum (ETH), and other altcoins retreated amid rising geopolitical tensions. It has rallied by over…"
Wormhole token soars 20% in 24 hour trading after Upbit listing,2024-10-02 11:00:00,"Wormhole’s token went up by 20% after South Korean cryptocurrency exchange Upbit announced that the W token has been listed for trading on the KRW, BTC, and USDT markets. According to data on CoinGecko, the Wormhole’s (W) token’s price surged…"
Kraken to delist Monero for clients registered in Europe,2024-10-02 08:37:00,"Kraken will delist Monero in the European Economic Area, halting all XMR trading and deposits due to regulatory changes. U.S.-based cryptocurrency exchange Kraken will delist Monero (XMR) in the European Economic Area following regulatory shifts. In a blog announcement, Kraken…"
Welcome to the securities family: Court sides with SEC in mining device case,2024-10-02 02:10:00,"A U.S. court has ruled that crypto mining boxes sold by Green United are securities, satisfying the SEC claims. According to Bloomberg Law, Green United did not convince a federal court to dismiss a civil fraud lawsuit from the Securities…"
Top trader says Crypto All-Stars can 10X after raising $1.8M through ICO,2024-10-01 20:00:00,"Crypto All-Stars presale nears $2M, enabling users to stake memecoins for passive rewards. Industry leaders take notice. #partnercontent"
Canary Capital launches first U.S. HBAR Trust for institutional investors,2024-10-01 18:24:00,"Canary Capital has introduced the U.S.’s first HBAR Trust, expanding crypto options for institutional investors. This move offers institutional investors access to Hedera’s (HBAR), the native crypto of the Hedera network. The trust caters to accredited investors seeking exposure to…"
"Flockerz raises $330K in presale, features vote-to-earn DAO and staking",2024-10-01 17:43:00,"Flockerz has launched as the first Vote-to-Earn DAO in the memecoin space, raising $330K in its token presale. #partnercontent"
Fenbushi Capital sells $5.14m in crypto assets at a loss,2024-10-01 17:36:00,"Fenbushi Capital, Asia’s first blockchain-focused venture capital investment firm, has incurred losses after selling several cryptocurrencies. On Oct. 1, Lookonchain shared on-chain details showing that Fenbushi Capital had recently faced losses of up to 90% in some coins. The platform…"
Injective flips key resistance as open interest hits 3-month high,2024-10-01 13:55:00,"Injective, a Mark Cuban-backed layer-1 network, bounced back, rising to its highest level in over two months as whale activity increased. Injective (INJ) token jumped to $24.87 on Tuesday, Oct. 1, up by 10% from its lowest level in August.…"
Kazakhstan freezes $1.2m in crypto linked to 19 illegal OTC platforms,2024-10-01 10:58:00,Kazakhstan’s financial authorities have frozen $1.2 million in crypto and shut down 19 illegal exchangers with a turnover exceeding $60 million. Kazakhstan has frozen $1.2 million in cryptocurrency and shut down 19 illegal over-the-counter platforms as part of a broader…
EIGEN token unlock goes live with debut of more than $6.5b FDV,2024-10-01 10:43:00,"Restaking protocol EigenLayer’s native token EIGEN has officially been launched and is currently trading at $4.10 per token. On Oct. 1 at 05:00 UTC, EigenLayer‘s token EIGEN was listed on several major exchanges including Binance and MEXC. The token is…"
WOO surges 17% amid South Korean trading frenzy,2024-10-01 09:26:00,"WOO’s price shot up 17% in the last 24 hours, ranking it as the top performer among the 300 leading cryptocurrencies. WOO (WOO) was exchanging hands at $0.2109 at press time, marking a 59% rise from its monthly low of…"
"Crypto losses to hacks surpass $120m in September, PeckShield says",2024-10-01 06:57:00,"Crypto hacks in September resulted in over $120 million in losses, with the top incidents targeting platforms like BingX, Penpie, and Indodax. The crypto space has surpassed more than $120 million in losses in September due to more than 20…"
Hamster Kombat down 59% after airdrop,2024-09-30 14:41:00,Hamster Kombat’s token fell sharply days after the viral Telegram mini-game airdropped millions of tokens to users. Trading data revealed that Hamster Kombat (HMSTR) plunged nearly 60% since its token generation event and exchange listing on Sept. 26. HMSTR’s debut…
Lunex Network Exchange boosts trading with advanced aggregation protocol,2024-09-30 11:16:00,Lunex Network transforms crypto trading by using advanced aggregation to secure the best prices across multiple DEXs. #partnercontent
Web3 Dev Global Track: AlphaGen gathering for web3 investors and innovators,2024-09-29 22:45:00,"Web3 Dev London 2025 set for Feb 10-12, uniting 2000+ attendees for innovation, networking, and celebration in tech. #pressrelease"
The real winner of the 2024 US elections will be crypto | Opinion,2024-09-29 11:08:00,"In the ‘presidential war’ during the 2024 US elections, crypto has proven to be the real winner in this battle."
Rollblock’s presale smashes milestones; se to overtake XRP and Solana in 2024,2024-09-29 06:29:00,"Rollblock presale raises $4M at $0.03, with analysts predicting a 200x surge in 2024, challenging XRP and Solana. #partnercontent"
"POPCAT, SUNDOG on way to billion cap as Jacky CTO readies to rise",2024-09-27 20:20:00,"Memecoins like POPCAT and SUNDOG are capturing attention in the crypto space, but the quirky newcomer JACKY is quickly becoming a standout contender. #sponsored"
Another $11b for FTX users as Alameda founder sentenced; SOL surge incoming,2024-09-27 17:00:00,"The founder of Alameda has been sentenced, and FTX users are receiving $11 billion in payments: will this lead to a surge in SOL’s price? #partnercontent"
Ice Open Network gains ahead of mainnet launch,2024-09-27 16:55:00,"The Ice Open Network went parabolic this week ahead of its mainnet launch, as more centralized exchanges listed it. ICE token listings The Binance-based Ice Open Network (ICE) surged to a high of $0.0097, its highest level since Feb. 24,…"
"Floki, Wormhole, Pepe pumps as US PCE inflation nears 2%",2024-09-27 13:18:00,"Cryptocurrencies, stocks, and other risky assets received another catalyst on Friday, Sept. 27, after the U.S. government published encouraging inflation data. US PCE inflation dropped in August Bitcoin (BTC) held steady above $65,000 while altcoins like Wormhole (W), Floki (FLOKI),…"
"LandWolf, Moo Deng surge as Solana DEX volume jumps",2024-09-27 12:53:00,Solana-based meme coins led the charge as the crypto fear and greed index approached the greed zone of 60. LandWolf (WOLF) and Moo Deng (MOODENG) were the best-performing tokens as they rose by over 112% and 56% on Sep. 27. …
"Rollblock’s unique growth strategy: How it can measure up to BNB, TON",2024-09-27 06:55:00,"Discover how Rollblock plans to compete with BNB and Toncoin, capturing a piece of the $450B iGaming industry with its smart GambleFi platform. #partnercontent"
"Dogizen, competitor to Hamster Kombat & Catizen announces token presale",2024-09-26 17:34:00,"Dogizen, a Telegram gaming hit with over 1M players, launches the first-ever presale, drawing massive investor interest. #presssrelease"
"Bitgert, Kaspa, Neiro: These cryptos prepare to hit new ATHs in 2024",2024-09-26 12:49:00,"As Bitcoin nears $65k, Bitgert, Kaspa, and Neiro are poised for a potential breakout, with Bitgert leading the charge as the top contender for massive gains in 2024. #pressrelease"
"BABYDOGE surges 120% in 10 days, further gains or correction ahead?",2024-09-26 11:37:00,"BABYDOGE rallied over 120% in ten days after Binance listed the memecoin, with upcoming products and features further fuelling bullish momentum. Based on the Binance Smart Chain, the memecoin has surged 17.6% in the past day and over 120% in…"
Render price recovers amid whale accumulation,2024-09-25 19:16:00,"Render, a decentralized graphics processing unit-based rendering solutions provider, is seeing a notable price recovery as large wallet addresses aggressively accumulate the native token. The Render (RENDER) token ranks as one of the top artificial intelligence and decentralized finance cryptocurrencies…"
"Hamster Kombat launches listing, but community is still unhappy",2024-09-25 19:14:00,Hamster Kombat listing launch is coming soon. What to expect from this event? The developers announced the end of earning coins the in-game coin amid the upcoming listing and determined the amounts earned by users. Now that all the coins…
"Hamster Kombat hints at NFTs, web app after airdrop",2024-09-25 17:55:00,"Less than a day before its airdrop, the Hamster Kombat team shared an updated roadmap with new planned features extending through mid-2025. While users speculated on Hamster Kombat’s (HMSTR) listing price and unhappy users threatened to boycott the viral Telegram…"
Analysts unveil the next penny crypto set to explode,2024-09-25 14:23:00,"As crypto bulls surge, Polygon falters and BNB struggles, while Raboo emerges as a promising investment opportunity. #sponsoredcontent"
Chainlink nears make or break price amid strong ecosystem growth,2024-09-25 13:52:00,"Chainlink continued its strong comeback, rising for two consecutive days and reaching its highest point in over four weeks. Chainlink (LINK )jumped to $12.3, up over 53% from its lowest level this year, as its ecosystem and use cases continue…"
Assetera taps Polygon for EU’s first regulated secondary market for RWAs,2024-09-25 12:55:00,"Assetera has chosen Ethereum scaling network Polygon to host Europe’s first regulated secondary market for real-world assets. The platform will offer a range of tokenized financial instruments and RWAs to retail, professional, and institutional clients. Assetera will reportedly offer tokenized…"
"Bitgert, Solana, and Neiro prepare to surge in 2024’s bull run",2024-09-25 12:14:00,"Despite Bitcoin’s stagnation, altcoins like Bitgert, Solana, and Neiro surged, with analysts favoring Bitgert’s features to outpace its rivals through 2024. #pressrelease"
"Experts bet on ADA, TRX and new hybrid exchange-based token",2024-09-25 12:00:00,"With “Uptober” around the corner and a bull run anticipated, Cardano, TRON, and the emerging DTX Exchange are positioned as top picks. #partnercontent"
Reps grill Gensler and ‘rogue SEC’ on crypto oversight,2024-09-24 17:36:00,"All five SEC commissioners, including crypto-skeptic chair Gary Gensler, testified at a full congressional hearing where the agency was criticized for its “scorched earth” regulatory approach. Gary Gensler, chair of the U.S. Securities and Exchange Commission, along with commissioners Hester…"
"Intel Markets soars with $1m Quantum AI research grant as XRP, LINK sinks",2024-09-24 16:00:00,"Ripple’s never-ending drama takes a new turn, and Chainlink ignites outflows post-token unlock, while Intel Markets gains attention. #partnercontent"
Neiro Ethereum recovers 10% as whales invest; Pepe Unchained gains momentum,2024-09-24 14:09:00,"Neiro Ethereum’s price surged 10% after a dramatic drop, fueled by whale investments, while Pepe Unchained’s presale gains traction. #partnercontent"
Gala Games token surges ahead of a big ecosystem news,2024-09-24 12:56:00,"Gala Games token continued its recovery this week as demand for gaming cryptocurrencies rebounded. Gala (GALA) jumped to a high of $0.0217, its highest point since Aug. 27, and 61% above its lowest level this year. This rebound has brought…"
Polymarket considering token launch as part of a $50M fundraising effort,2024-09-24 06:32:00,"Polymarket plans to raise $50 million and is exploring a potential token launch as the on-chain betting platform grows. According to a report from The Information citing anonymous sources, Polymarket will raise $50 million in fresh funding and could introduce…"
Hamster Kombat backlash: why users are boycotting one of the most-hyped crypto games,2024-09-23 17:17:00,"Hamster Kombat has finally allocated HMSTR to users a few days before the official airdrop. But token allocation details have left many players upset. Whether you’re one of the millions of avid players of the Telegram-based tap-to-earn game Hamster Kombat,…"
"Bitgert, Solana, Ethereum prepare to lead the next bull run in 2024",2024-09-23 12:18:00,"As Bitcoin nears $63k, investors are eyeing Bitgert for its speed, low fees, and deflationary edge, positioning it as a strong contender over Ethereum and Solana for 2024. #pressrelease"
Whales are buying Pendle after BitMEX co-founder sold it for a loss,2024-09-22 16:12:00,"On-chain data shows a large amount of Pendle inflow into whale addresses a day after Arthur Hayes, co-founder of the BitMEX crypto exchange, sold the asset. Lookonchain’s X post shows that Hayes sold 1.59 million Pendle (PENDLE) for $5.62 million…"
"AAVE price surge continues, analyst sees more gains ahead",2024-09-22 13:34:00,"AAVE, the second player in decentralized finance, has done well this year, jumping to its highest point since 2022.  AAVE (AAVE) has soared to a high of $160, up by almost 120% from its lowest point this year, bringing its…"
The $1 gems investors wish they had in their portfolio right now,2024-09-22 12:34:00,Hidden gem cryptocurrencies under $1 offer affordable growth potential. Discover which coins could boost your portfolio. #partnercontent
"Crypto VC funding: The Open Network raises $30M, Drift Protocol brings in $25M",2024-09-21 18:26:00,"Our crypto VC funding column, for the week of Sept. 15 to Sept. 21, explores the latest capital-raising efforts: Open Network, Drift Protocol, Helius, Hemi Labs and Pipe Network."
"Pepe Unchained raises $14m, announces Ethereum L2 blockchain developer grants scheme",2024-09-20 18:10:00,"Pepe Unchained secures $14M presale, to launch Ethereum L2 with dev grants in Q4. Promises 100x faster, cheaper transactions. #partnercontent"
"TON, ETH holders are betting big on this hidden gem for huge returns",2024-09-20 16:00:00,Big-time Toncoin and Ethereum holders are turning to a new hidden crypto gem that could rise by 30x in the crypto space. #partnercontent
Catizen soars to record as STON.fi launches CATI farming,2024-09-20 14:41:00,"Catizen’s token rose to a record high on Friday, Sept. 20, as the crypto rally intensified and after STON.fi launched its farming. Catizen (CATI) jumped to a high of $1.1265, 260% above its lowest point this month. This rally has…"
Nic Carter revisits Operation Choke Point 2.0 after bombshell Silvergate testimony,2024-09-20 13:40:00,"Venture Capitalist Nic Carter updates his findings on Operation Choke Point 2.0 after Silvergate executive’s testimony that sheds light on how US financial regulators tried to crackdown on banks involved in the crypto industry, known as Operation Choke Point 2.0.…"
From 0 to $63k: Satoshi-era wallet moves $16m worth of BTC mined in 2009,2024-09-20 12:40:00,"A long-dormant wallet, inactive since 2009, moved 250 BTC on Sept. 20, offering a rare look into the activities of a whale from the earliest days of Satoshi-era mining on desktop computers. The transfer of “Satoshi era” Bitcoin (BTC) refer…"
"Sea of green in crypto as Reef, First Neiro on ETH, Solar lead",2024-09-19 14:55:00,"It was a sea of green in the cryptocurrency industry after the jumbo interest rate cut by the Federal Reserve. Bitcoin (BTC) led the gains, cruising above the important resistance point at $63,000 for the first time since Aug. 27. …"
Miami police arrest crypto scammers behind $243m theft,2024-09-19 14:35:00,"Los Angeles law enforcement arrested at least two persons involved in a $243 million social engineering attack launched against a lone Genesis creditor. In August, three scammers, identified as Malone Iam, Veer Chetal, and Jeandiel Serrano, swindled a single Genesis…"
"Intel Markets presale heats up with support from big-time SOL, TON holders",2024-09-18 22:00:00,"Excitement builds around the Intel Markets presale, drawing attention from major holders of Solana and Toncoin as they seek the next big opportunity. #partnercontent"
Bitgert’s price surges in 2024 as it heads for a breakout,2024-09-18 15:39:00,"As Bitgert’s price begins to recover, the ecosystem’s initiatives and community focus signal a potential breakout for the BRISE token, positioning it as a formidable contender in the space. #pressrelease"
Babydoge price prediction for 2024 and beyond,2024-09-18 12:31:00,"The Babydoge meme coin has gained popularity in 2024, piggybacking off the success of Dogecoin and offering even faster transaction speeds and lower fees. Of course, while utility is important, a meme coin’s success and price action is largely based…"
Swiss SIX stock exchange explores setting up crypto arm in Europe,2024-09-18 10:07:00,"The Swiss stock exchange is considering launching a crypto trading platform in Europe, aiming to attract traditional investors by leveraging Switzerland’s crypto-friendly laws. The Swiss stock exchange operator, SIX Group, is considering establishing a new platform in Europe for crypto…"
CryptoQuant CEO: We’re in the middle of the bull cycle,2024-09-18 07:59:00,"Ki Young Ju, CEO of the blockchain analytics platform CryptoQuant, believes the crypto market is still “in the middle of the bull cycle.” According to Young Ju’s X post, self-custodial Bitcoin (BTC) wallets have been accumulating over the past week.…"
SEC and FTX auditor Prager Metis settle misconduct case,2024-09-17 19:18:00,The U.S. SEC and Prager Metis have agreed to resolve claims of the auditor’s negligence related to the defunct crypto exchange FTX. Auditor Prager Metis consented to pay $1.95 million to settle two charges brought by the Securities and Exchange…
Dragonfly VC raising $500m in fourth funding round,2024-09-17 16:07:00,"Dragonfly Capital, a prominent crypto venture capital firm, is raising $500 million for its fourth investment fund, according to Bloomberg.   The fund will focus on early-stage projects in the blockchain space, continuing Dragonfly’s strategy of supporting innovative companies. According to…"
XRP nears crucial price as triangle pattern points to a 60% jump,2024-09-17 12:44:00,"Ripple, the popular payment-focused cryptocurrency, is nearing a crucial level ahead of the upcoming RLUSD stablecoin launch. Ripple (XRP) was trading at $0.5850 on Tuesday, Sept. 17, where it has remained for the past few months, giving it a market…"
Centrifuge and Anemoy partner with Archax to list liquid treasury token,2024-09-17 12:41:00,"Anemoy, a tokenized securities issuer powered by on-chain finance platform Centrifuge, has partnered with Archax to bring their Liquid Treasury Fund to the platform. Centrifuge, Anemoy and Archax are partnering to expand access to new investment opportunities in the tokenized…"
Donald Trump’s WLFI token to be limited to accredited investors,2024-09-17 07:55:00,"Donald Trump’s crypto project World Liberty Financial has confirmed plans to launch a governance token that will only be available to accredited investors. After surviving a second assassination attempt, Former President Donald Trump made his first public appearance in an…"
"CKB skyrockets 111% in a week following Upbit listing, hits highest level since June",2024-09-16 06:57:00,"Nervos Network’s native token, CKB, has surged by over 111% in the last 7 days, driven by its recent listing on the South Korean exchange Upbit. The jump in price has spotlighted Nervos Network (CKB) as the top-performing cryptocurrency among…"
Sui forms a rare bullish pattern as open interest hits all-time high,2024-09-15 16:08:00,"Sui, the popular Solana-killer, continued rising on Sunday, Sep. 15 as sentiment in the crypto industry improved. Sui (SUI) jumped to an intraday high of $1.10, its highest level since Aug. 12, and 137% above its lowest point last month.…"
Solana & Ethereum holders fleeing to new presale star – IntelMarkets,2024-09-15 12:42:00,"IntelMarkets sells 33M tokens in presale, drawing interest from Solana and Ethereum holders. #partnercontent"
"Donald Trump bets on World Liberty Financial, experts say it’s a red flag",2024-09-14 17:09:00,"Donald Trump and his sons are teasing the upcoming launch of a new crypto project that promises to leave “slow and outdated banks behind.” Trump to launch World Liberty Financial  The project, which is expected to launch Monday, Sep. 16,…"
UTONIC Protocol secures $100m TVL for TON’s first restaking solution,2024-09-13 15:31:00,"UTONIC Protocol, a restaking solution on The Open Network (TON), has secured $100 million in total value locked from investors, validators and institutions. The protocol, backed by several leading players in the crypto restaking ecosystem, offers a marketplace where projects…"
Crypto freedom on the chopping block? eToro’s SEC deal raises alarms,2024-09-13 14:51:00,"Could eToro’s settlement with the SEC be the beginning of a major shift in how crypto assets are regulated? Will other platforms face similar crackdowns in the near future? SEC strikes, eToro settles eToro, an Israel-based global crypto trading platform,…"
"Nervos Network’s CKB rockets, but gains could be limited",2024-09-13 12:44:00,"The Nervos Network token was one of the best-performing cryptocurrencies on Friday, Sept. 13, as it surged to a high of $0.018, its highest level since June 7. Nervos Network (CKB), a layer-2 network, jumped as investors anticipated more purchases…"
Kraken seeks jury trial to challenge SEC’s securities charges,2024-09-13 11:32:00,Crypto exchange Kraken has requested a jury trial to contest the SEC’s allegations that it operated as an unregistered securities exchange. Crypto exchange Kraken has requested a jury trial in response to a lawsuit filed by the U.S. Securities and…
